game,date,player 1,player 2,winner
2045,30,1103,2547,p1
2046,30,2665,4392,p1
2047,30,148,5849,p1
2048,30,4390,4415,p1
2049,30,969,2399,DRAW
2050,30,2478,3168,p1
2051,30,4168,2521,p1
2052,30,2399,969,p1
2053,30,4099,5536,p1
2054,30,1103,4347,p1
2055,30,3742,2547,p1
2056,30,148,5806,p2
2057,30,4212,4134,p1
2058,30,1197,4392,p2
2059,30,2913,3045,p2
2060,30,969,2521,p1
2061,30,2399,4168,p1
2062,30,4695,5536,DRAW
2063,30,1103,148,p1
2064,30,5006,4134,p1
2065,30,4691,4392,DRAW
2066,30,969,2913,p1
2067,30,4168,5536,DRAW
2068,30,1103,2382,p1
2069,30,5006,4134,p1
2070,30,4566,4384,p1
2071,30,5849,1183,p1
2072,30,4134,4099,p2
2073,30,2913,2282,p2
2074,30,969,4168,p2
2075,30,5536,4691,p1
2076,30,2382,1271,DRAW
2077,30,4566,5849,p2
2078,30,3742,5006,p1
2079,30,2399,2351,p1
2080,30,4168,969,DRAW
2081,30,2282,1772,p2
2082,30,4691,4384,p1
2083,30,5536,947,p1
2084,30,5642,3180,p2
2085,30,5849,4134,p1
2086,30,3212,1183,DRAW
2087,30,3742,2263,p1
2088,30,5006,152,p1
2089,30,5757,202,p2
2090,30,2399,2351,DRAW
2091,30,4866,1595,p2
2092,30,4547,5536,p1
2093,30,5097,4384,p1
2094,30,4691,2324,p1
2095,30,2282,5849,p2
2096,30,1277,2263,DRAW
2097,30,3180,1164,p1
2098,30,2399,4501,p1
2099,30,5536,4217,p1
2100,30,1595,4547,DRAW
2101,30,2324,4691,p1
2102,30,2282,5849,p2
2103,30,2263,1277,p2
2104,30,2399,1955,p1
2105,30,3742,3180,p2
2106,30,5536,4547,p2
2107,30,2351,3752,p2
2108,30,5849,478,p1
2109,30,2282,5097,p2
2110,30,2263,2324,DRAW
2111,30,1277,1271,p1
2112,30,3180,2399,p1
2113,30,4932,4695,p2
2114,30,802,4547,p1
2115,30,3752,478,p1
2116,30,2350,2282,p1
2117,30,5839,2351,DRAW
2118,30,4347,1836,p1
2119,30,2399,2263,p1
2120,30,3180,4695,p1
2121,30,4547,2249,p2
2122,30,2350,2282,p1
2123,30,4932,3926,p2
2124,30,1836,4347,p1
2125,30,2263,2399,p2
2126,30,4392,478,p2
2127,30,2282,3180,p2
2128,30,1188,5551,p2
2129,30,1836,4347,p2
2130,30,2350,3788,p2
2131,30,4216,3541,DRAW
2132,30,2351,5818,p1
2133,30,5536,4390,p2
2134,30,1396,2263,DRAW
2135,30,4123,5782,p2
2136,30,5544,1277,p1
2137,30,3180,2282,p1
2138,30,2910,478,p2
2139,30,3926,5818,DRAW
2140,30,4392,2350,p2
2141,30,1879,2487,p2
2142,30,1188,4220,p2
2143,30,874,4691,p1
2144,30,2351,3541,p1
2145,30,5544,5782,p2
2146,30,4123,4580,p2
2147,30,1396,2263,p1
2148,30,3788,915,p1
2149,30,1277,3609,p2
2150,30,3752,5097,p2
2151,30,2273,1362,p1
2152,30,2282,478,p1
2153,30,2350,4691,p1
2154,30,1412,4220,p2
2155,30,1188,4580,DRAW
2156,30,2351,874,p1
2157,30,5544,4123,p1
2158,30,4739,4384,p1
2159,30,45,3609,DRAW
2160,30,5097,5754,p1
2161,30,2282,1362,p2
2162,30,4220,4691,p1
2163,30,4383,4580,DRAW
2164,30,4123,1188,DRAW
2165,30,3180,4392,p1
2166,30,5544,5818,p1
2167,30,3788,1183,p1
2168,30,2910,2356,p2
2169,30,5034,5544,p1
2170,30,4220,4691,p1
2171,30,3094,4123,p2
2172,30,2135,1188,p1
2173,30,915,5818,p1
2174,30,4187,2910,p2
2175,30,876,1183,DRAW
2176,30,5034,2263,p1
2177,30,4349,2487,p1
2178,30,2350,4220,p1
2179,30,5568,4691,p1
2180,30,4383,463,p2
2181,30,2351,5544,DRAW
2182,30,3752,5860,p2
2183,30,3390,4130,p1
2184,30,2135,2768,p2
2185,30,612,3609,p2
2186,30,5060,3180,p1
2187,30,876,2947,p2
2188,30,969,4748,DRAW
2189,30,1183,1188,p1
2190,30,2263,2487,p2
2191,30,4349,4220,p2
2192,30,5034,2350,p1
2193,30,4123,4691,p1
2194,30,2273,463,p2
2195,30,4383,1412,p1
2196,30,1133,1188,DRAW
2197,30,2913,45,p2
2198,30,3909,1836,DRAW
2199,30,3752,4841,p1
2200,30,915,4392,p1
2201,30,4130,5754,p1
2202,30,5544,3094,p1
2203,30,612,3390,p2
2204,30,2549,3180,p2
2205,30,3806,969,p2
2206,30,3729,1831,DRAW
2207,30,1183,4748,p2
2208,30,2263,86,p2
2209,30,5034,2350,p1
2210,30,478,2069,p1
2211,30,463,4691,p1
2212,30,3752,1188,p1
2213,30,5390,1420,p1
2214,30,2406,2351,DRAW
2215,30,4349,2282,p1
2216,30,4841,4866,p1
2217,30,5034,2350,p2
2218,30,45,5060,p2
2219,30,4123,3499,p2
2220,30,3909,5544,p1
2221,30,3766,3094,p1
2222,30,3180,612,p1
2223,30,969,3806,p2
2224,30,1183,1831,p2
2225,30,2549,3390,p1
2226,30,3908,2282,p2
2227,30,463,4691,p1
2228,30,2351,2406,p2
2229,30,1420,1188,p1
2230,30,4349,2744,DRAW
2231,30,4123,5544,DRAW
2232,30,3909,4841,p1
2233,30,5442,612,DRAW
2234,30,45,5034,p2
2235,30,5060,969,p1
2236,30,2947,3806,p1
2237,30,4706,4392,p2
2238,30,1183,5754,DRAW
2239,30,1920,3908,DRAW
2240,30,1831,3749,p1
2241,30,463,3390,p1
2242,30,5536,2282,DRAW
2243,30,4691,5728,p2
2244,30,4349,1420,DRAW
2245,30,2744,5764,p2
2246,30,2406,5544,p1
2247,30,3941,3909,p2
2248,30,4123,4841,p1
2249,30,5442,4706,p2
2250,30,3926,4791,p1
2251,30,45,5060,p2
2252,30,422,3749,p1
2253,30,5754,969,DRAW
2254,30,1412,4687,p1
2255,30,4392,463,p2
2256,30,612,1920,p1
2257,30,4216,853,p2
2258,30,2638,4253,p2
2259,30,5034,3390,p1
2260,30,4687,463,DRAW
2261,30,5536,2069,DRAW
2262,30,3094,2282,p1
2263,30,3180,3752,p1
2264,30,5764,4691,p1
2265,30,2744,5441,p1
2266,30,2406,3766,p2
2267,30,3909,5544,p1
2268,30,5860,4706,p2
2269,30,5544,2406,DRAW
2270,30,45,4791,p1
2271,30,4123,5546,DRAW
2272,30,463,5034,p2
2273,30,5728,422,p2
2274,30,1137,5754,DRAW
2275,30,612,5060,DRAW
2276,30,3390,2638,p1
2277,30,4698,3749,p1
2278,30,5007,5429,p2
2279,30,5536,1722,DRAW
2280,30,3094,2282,p1
2281,30,3752,3180,p1
2282,30,1060,4691,p1
2283,30,4516,967,p2
2284,30,3766,1420,p1
2285,30,3909,5441,p1
2286,30,3926,5069,DRAW
2287,30,5429,5007,p1
2288,30,4123,5546,p1
2289,30,1137,4791,p1
2290,30,5034,4392,p1
2291,30,576,422,DRAW
2292,30,612,2351,p2
2293,30,1619,2638,p1
2294,30,3749,4698,p1
2295,30,4748,2328,p1
2296,30,5069,5429,p1
2297,30,5536,5060,p2
2298,30,2282,3094,p2
2299,30,1722,3752,p2
2300,30,4706,2162,p1
2301,30,4347,4691,p1
2302,30,5441,3909,p2
2303,30,5390,967,p2
2304,30,1193,5007,p2
2305,30,3926,2549,DRAW
2306,30,4123,5546,p2
2307,30,3609,1692,p1
2308,30,5034,422,p1
2309,30,2910,576,p2
2310,30,2351,612,p1
2311,30,4698,3749,p1
2312,30,2549,3926,DRAW
2313,30,5536,5060,p2
2314,30,3752,2282,p1
2315,30,3094,4706,p2
2316,30,1115,3909,p2
2317,30,967,4347,p1
2318,30,5007,478,DRAW
2319,30,2406,4123,p1
2320,30,5034,5775,DRAW
2321,30,4287,5878,p2
2322,30,3926,2910,p1
2323,30,5464,1294,p1
2324,30,3749,4698,p2
2325,30,5429,5007,DRAW
2326,30,5536,947,DRAW
2327,30,1920,3528,DRAW
2328,30,3752,463,p1
2329,30,5546,853,p2
2330,30,2282,5764,DRAW
2331,30,3094,5414,p2
2332,30,4115,4706,p1
2333,30,1115,165,p1
2334,30,3909,2328,DRAW
2335,30,478,752,p2
2336,30,4212,4123,p1
2337,30,1692,1137,p1
2338,30,2406,45,p2
2339,30,1847,3390,p1
2340,30,4392,2744,p1
2341,30,4748,2263,DRAW
2342,30,5034,5775,p2
2343,30,4287,4332,p2
2344,30,5007,3749,DRAW
2345,30,3926,5429,DRAW
2346,30,5464,5536,p1
2347,30,3528,5890,DRAW
2348,30,463,3752,DRAW
2349,30,2211,1920,p1
2350,30,5764,3094,p1
2351,30,5414,5546,p2
2352,30,4706,4347,p2
2353,30,5007,5429,DRAW
2354,30,5536,3749,p1
2355,30,4151,478,DRAW
2356,30,2356,2328,DRAW
2357,30,1692,2406,DRAW
2358,30,1847,4123,p1
2359,30,3926,598,p2
2360,30,1137,1332,p2
2361,30,4392,4748,p2
2362,30,1935,2263,p2
2363,30,4332,4287,p1
2364,30,5034,3766,p1
2365,30,3752,5335,p1
2366,30,3390,1193,p2
2367,30,1345,3094,p1
2368,30,4347,5414,p1
2369,30,5546,5429,p2
2370,30,3127,5007,DRAW
2371,30,478,967,p1
2372,30,5536,2211,p1
2373,30,1692,4584,p2
2374,30,2406,1847,p1
2375,30,5390,2191,p2
2376,30,598,2356,p1
2377,30,1332,2671,p1
2378,30,1193,5552,p2
2379,30,2263,5333,p1
2380,30,4392,3766,p1
2381,30,3390,5506,p1
2382,30,5414,3094,DRAW
2383,30,5546,1345,p2
2384,30,5307,3879,p2
2385,30,5536,2234,p2
2386,30,1847,2406,DRAW
2387,30,382,5863,p2
2388,30,5429,4791,p1
2389,30,2263,5464,p2
2390,30,3528,5552,DRAW
2391,30,853,3766,p1
2392,30,1620,5764,p2
2393,30,4392,3390,p1
2394,30,5506,5414,p2
2395,30,5429,5007,DRAW
2396,30,5546,5307,p2
2397,30,5536,1976,DRAW
2398,30,5789,1935,DRAW
2399,30,4206,4332,p2
2400,30,598,2406,p2
2401,30,4791,3094,p2
2402,30,1692,750,p1
2403,30,814,1583,p2
2404,30,4508,2263,p2
2405,30,5333,1115,p1
2406,30,853,45,DRAW
2407,30,5506,1620,p1
2408,30,5310,3766,p2
2409,30,2367,5552,p2
2410,30,1166,4584,p2
2411,30,5307,5764,p2
2412,30,5546,5007,p2
2413,30,376,794,p1
2414,30,1751,1935,DRAW
2415,30,4332,4206,DRAW
2416,30,2406,598,p1
2417,30,3752,5789,DRAW
2418,30,5429,5007,DRAW
2419,30,2263,3626,p1
2420,30,1976,5333,p1
2421,30,1115,4508,DRAW
2422,30,3766,5552,p1
2423,30,45,5506,p1
2424,30,5429,5007,DRAW
2425,30,1166,4791,DRAW
2426,30,4508,1583,DRAW
2427,30,376,5546,p2
2428,30,5429,5007,DRAW
2429,30,1784,1935,DRAW
2430,30,4392,1751,p2
2431,30,2234,4691,p1
2432,30,794,5764,p2
2433,30,4584,4332,p1
2434,30,4206,598,p2
2435,31,1429,2730,p1
2436,31,2322,2333,p1
2437,31,3616,2744,p1
2438,31,4781,5669,p1
2439,31,2667,2361,p2
2440,31,2358,4226,p1
2441,31,5131,4576,p2
2442,31,2791,1199,p1
2443,31,4591,575,p1
2444,31,1428,5284,p1
2445,31,4066,495,p2
2446,31,2889,1498,p2
2447,31,5131,4576,p2
2448,31,5007,4631,p1
2449,31,4646,3506,p1
2450,31,3479,5527,p1
2451,31,1429,2318,p2
2452,31,5674,2361,p2
2453,31,3955,4066,p1
2454,31,3740,1144,p1
2455,31,5284,1050,p1
2456,31,1199,2791,p1
2457,31,1048,5510,p1
2458,31,495,1428,p2
2459,31,2889,5007,p2
2460,31,2730,3616,p2
2461,31,2744,5669,p2
2462,31,637,4392,p2
2463,31,1429,5674,p1
2464,31,4631,575,p1
2465,31,3538,2376,p1
2466,31,1428,3955,p1
2467,31,1692,5284,p2
2468,31,1050,3879,p1
2469,31,2361,495,p1
2470,31,4576,4781,DRAW
2471,31,5527,2940,p1
2472,31,4066,4646,p2
2473,31,3616,2730,p1
2474,31,2359,3240,p2
2475,31,2791,2490,p1
2476,31,3538,1429,p2
2477,31,5007,4631,p1
2478,31,5566,5277,p2
2479,31,5669,4392,p2
2480,31,2889,3740,p2
2481,31,1781,5510,p2
2482,31,4781,2361,p1
2483,31,2490,4646,p1
2484,31,2359,3053,p2
2485,31,5284,1428,p2
2486,31,817,2791,p1
2487,31,2357,4631,p1
2488,31,4392,2319,p1
2489,31,2730,3616,p2
2490,31,3740,2358,p2
2491,31,1048,3672,p2
2492,31,5669,5277,p2
2493,31,2490,5284,p2
2494,31,4646,3053,p2
2495,31,2889,5510,p1
2496,31,5674,3955,p2
2497,31,2359,739,p1
2498,31,2357,4130,p1
2499,31,2319,2915,p1
2500,31,2730,3616,p2
2501,31,5669,5277,p2
2502,31,4869,2758,p1
2503,31,4392,2358,p2
2504,31,3955,2357,DRAW
2505,31,1506,2319,p2
2506,31,4781,2791,p1
2507,31,5284,4646,p1
2508,31,3053,2889,p1
2509,31,1048,5953,p1
2510,31,2490,3616,p2
2511,31,5277,4962,p1
2512,31,5284,4781,p1
2513,31,4781,5284,p2
2514,31,975,4646,p1
2515,31,4869,5674,p1
2516,31,4288,4130,p2
2517,31,5953,2889,p1
2518,31,2319,3616,p2
2519,31,2490,4962,p2
2520,31,3053,2791,p1
2521,31,5060,4646,p1
2522,31,2490,4962,p2
2523,31,3538,1199,p2
2524,31,938,2319,p2
2525,31,4392,1048,p2
2526,31,1781,2915,p1
2527,31,3616,2791,p1
2528,31,5674,2889,p1
2529,31,4781,4130,p1
2530,31,1199,4962,p2
2531,31,3827,4646,p2
2532,31,2490,5060,p2
2533,31,3616,2791,p1
2534,31,938,3538,p2
2535,31,4962,4646,p1
2536,31,5674,4978,p2
2537,31,3616,2791,p1
2538,31,623,2889,p1
2539,31,2490,4781,p2
2540,31,1126,5018,p1
2541,31,4885,4869,p1
2542,31,3616,2791,p1
2543,31,3853,3538,p2
2544,31,858,4646,p2
2545,31,4613,4303,p1
2546,31,4216,5674,p1
2547,31,3827,623,p1
2548,31,3483,4288,p1
2549,31,1126,4392,p1
2550,31,2263,5060,p1
2551,31,5018,3775,p1
2552,31,3538,4415,p1
2553,31,4781,4869,p2
2554,31,5674,4390,p2
2555,31,4149,938,p1
2556,31,3853,2263,p2
2557,31,4216,4613,p1
2558,31,623,1126,p1
2559,31,106,4288,p1
2560,31,1050,4476,p2
2561,31,3483,4414,p1
2562,31,4613,2263,p2
2563,31,4392,3538,p2
2564,31,2900,5674,p2
2565,31,4149,1126,p2
2566,31,4781,4216,p1
2567,31,2119,938,p1
2568,31,3538,4613,p1
2569,31,5645,106,p1
2570,31,3483,4255,p1
2571,31,2263,4414,p1
2572,31,2900,4978,p2
2573,31,4149,4613,p2
2574,31,3538,4781,p2
2575,31,817,5645,p1
2576,31,3479,106,DRAW
2577,31,4149,3538,p2
2578,31,4613,4978,p2
2579,31,4781,5860,p1
2580,31,623,5645,p1
2581,31,3538,4149,p1
2582,31,795,4303,DRAW
2583,31,106,4469,p2
2584,31,4978,4613,p1
2585,31,3488,4303,p1
2586,31,2160,938,p1
2587,31,1506,5478,DRAW
2588,31,4576,2887,p1
2589,31,4469,4978,p2
2590,31,106,4149,p1
2591,31,5114,3775,p1
2592,31,5645,4255,p1
2593,31,3538,4781,p2
2594,31,382,4613,p2
2595,31,4576,2263,p1
2596,31,2263,4613,DRAW
2597,31,2887,3749,p1
2598,31,5478,4469,p2
2599,31,4978,3775,p1
2600,31,4149,5114,p1
2601,31,106,3538,p2
2602,31,4613,1529,p2
2603,31,3487,4576,p2
2604,31,2392,2887,p2
2605,31,4149,3538,p1
2606,31,348,3749,p1
2607,31,106,4978,p2
2608,31,5478,4469,p2
2609,31,3749,106,p2
2610,31,429,4590,DRAW
2611,31,3775,4841,p2
2612,31,2392,2887,p2
2613,31,106,4469,p1
2614,31,4576,3487,p1
2615,31,106,5534,DRAW
2616,31,348,4149,p1
2617,31,4841,3775,p1
2618,31,3616,4781,DRAW
2619,31,3028,2887,p1
2620,31,3488,5534,p1
2621,31,4149,2008,p1
2622,31,4613,2513,p2
2623,31,4978,4469,p1
2624,31,106,4576,p2
2625,31,3616,4781,DRAW
2626,31,3488,4149,p1
2627,31,2008,5007,p2
2628,31,382,3488,p2
2629,31,5534,2513,p1
2630,31,4149,106,p1
2631,31,3616,5007,DRAW
2632,31,1836,5069,p2
2633,31,5007,3616,DRAW
2634,31,2513,5534,p2
2635,31,5007,3616,p2
2636,31,5534,2021,p2
2637,31,3173,5571,p2
2638,31,1836,5098,p2
2639,31,5007,2324,p2
2640,31,5534,2021,p2
2641,31,5571,3173,p1
2642,31,3821,2021,p2
2643,31,652,1836,p2
2644,31,4576,5007,p2
2645,31,4976,4899,p1
2646,31,1313,3173,p1
2647,31,652,1836,p2
2648,31,4576,5007,p2
2649,31,2889,4545,p2
2650,31,3821,4429,p2
2651,31,3173,1836,p2
2652,31,5007,903,p1
2653,31,652,4899,p1
2654,31,1202,2392,p1
2655,31,2889,3173,p1
2656,31,5534,652,p1
2657,31,4216,4899,p1
2658,31,5007,2324,p1
2659,31,1202,345,p2
2660,31,2889,5534,p2
2661,31,5007,4216,p2
2662,31,3173,2392,p1
2663,31,4576,5534,p1
2664,31,4216,938,p1
2665,31,2889,4157,DRAW
2666,31,3173,3819,p2
2667,31,5782,4576,p2
2668,31,3173,3819,p2
2669,31,1202,2889,p2
2670,31,4157,4979,p2
2671,31,1202,4216,p2
2672,31,2972,4157,p1
2673,31,5680,5674,p1
2674,31,5040,5534,p1
2675,31,5680,367,p1
2676,31,1202,5069,p2
2677,31,5040,5534,p1
2678,31,4508,4309,p1
2679,31,2972,938,p1
2680,31,5069,2160,p1
2681,31,5680,1563,p1
2682,31,2160,5069,p1
2683,31,5040,2972,p1
2684,31,5534,4508,p2
2685,31,4309,5680,p2
2686,31,2456,2160,p1
2687,31,2054,367,p1
2688,31,5543,3749,p2
2689,31,5680,2324,p1
2690,31,5534,2398,p2
2691,31,1202,5644,p2
2692,31,5659,2456,p2
2693,31,5007,4508,p1
2694,31,4932,2160,p2
2695,31,4547,4309,p1
2696,31,2392,2054,p2
2697,31,2456,5543,p1
2698,31,2398,840,p2
2699,31,2324,3749,p1
2700,31,2398,5680,DRAW
2701,31,2392,4547,p2
2702,31,2456,5543,p1
2703,31,5644,4508,p2
2704,31,2054,4309,p2
2705,31,2160,2834,p1
2706,31,4932,5035,p2
2707,31,3749,2324,p2
2708,31,5680,2465,p1
2709,31,4508,5311,p1
2710,31,4309,5035,p2
2711,31,2392,367,p2
2712,31,2456,2398,p1
2713,31,4565,5311,p1
2714,31,1202,3404,p2
2715,31,2160,5644,p1
2716,31,4508,4309,p2
2717,31,4130,5680,p1
2718,31,5680,4130,DRAW
2719,31,5035,5543,p1
2720,31,1202,3788,p2
2721,31,4565,2136,p2
2722,31,2398,2456,p2
2723,31,2392,3869,p2
2724,31,4565,5035,p2
2725,31,5680,2491,p2
2726,31,4309,5680,DRAW
2727,31,1118,5659,p1
2728,31,4508,1256,p1
2729,31,4565,3869,p2
2730,31,2392,5035,p2
2731,31,2192,2456,p1
2732,31,2136,1724,p2
2733,31,1118,5849,p1
2734,31,4309,5035,p2
2735,31,1256,4130,p2
2736,31,3746,1724,p2
2737,31,4130,5035,p2
2738,31,2456,2192,p2
2739,31,5659,4565,p2
2740,31,3908,2136,p1
2741,31,5069,1256,p1
2742,31,5849,4123,p1
2743,31,2192,3746,p1
2744,31,1724,4222,p1
2745,31,4309,4130,p2
2746,31,555,2192,p2
2747,31,4123,5849,p2
2748,31,1256,5069,p2
2749,31,969,4885,p1
2750,31,1724,4222,p1
2751,31,4309,2192,p2
2752,31,5849,3869,p1
2753,31,5069,5728,p2
2754,31,2834,4309,p1
2755,31,1118,4565,p2
2756,31,4123,1256,p1
2757,31,5849,4220,p1
2758,31,969,4925,p1
2759,31,2192,4222,p1
2760,31,4565,4309,p1
2761,31,2192,4222,p1
2762,31,4220,969,p1
2763,31,4565,5849,p2
2764,31,408,5069,p2
2765,31,3811,1164,p2
2766,31,2329,59,p2
2767,31,4220,802,p1
2768,31,967,2192,p2
2769,31,4565,870,p2
2770,31,1422,2928,p2
2771,31,802,59,p2
2772,31,562,967,p1
2773,31,5849,5069,DRAW
2774,31,3943,4565,p1
2775,31,4220,2192,p1
2776,31,2329,4487,p2
2777,31,962,2863,p2
2778,31,779,562,p2
2779,31,5728,5849,p2
2780,31,870,59,p1
2781,31,4130,2392,p1
2782,31,4220,3943,p1
2783,31,779,562,p2
2784,31,962,4010,p1
2785,31,4565,4299,p2
2786,31,5849,5728,p1
2787,31,4220,3729,p1
2788,31,4299,4565,p1
2789,31,2392,5529,DRAW
2790,31,562,962,p1
2791,31,5728,5849,p2
2792,31,3729,4010,p1
2793,31,3742,3065,p1
2794,31,562,4220,p1
2795,31,2392,5728,p2
2796,31,962,4910,p1
2797,31,967,2192,p2
2798,31,5060,5849,p1
2799,31,4565,4204,p2
2800,31,5529,4299,p2
2801,31,962,4429,p2
2802,31,5728,562,p2
2803,31,2763,4261,p1
2804,31,967,3230,p1
2805,31,4309,2913,p1
2806,31,2392,4487,p2
2807,31,5849,962,p1
2808,31,2192,3742,p2
2809,31,2681,5529,p1
2810,31,4299,4565,p1
2811,31,2763,4261,p1
2812,31,1730,2913,p1
2813,31,5034,5849,p1
2814,31,612,1256,DRAW
2815,31,4859,5205,DRAW
2816,31,962,4267,DRAW
2817,31,2681,5529,p1
2818,31,1730,1256,p1
2819,31,4299,180,p2
2820,31,2913,4261,p2
2821,31,3178,962,p1
2822,31,3742,796,p1
2823,31,2192,1345,p1
2824,31,3729,4299,p2
2825,31,2681,1730,p2
2826,31,3178,962,p1
2827,31,5534,3742,p2
2828,31,1256,4309,p1
2829,31,2638,5529,p2
2830,31,2763,180,p2
2831,31,962,233,p1
2832,31,4299,3729,p2
2833,31,5034,2192,p1
2834,31,2681,2351,p2
2835,31,2681,5543,DRAW
2836,31,3742,2521,p1
2837,31,5529,1730,p2
2838,31,962,3729,p2
2839,31,881,870,p1
2840,31,5534,5246,p1
2841,31,2521,4859,p2
2842,31,5205,4508,p2
2843,31,1550,4470,p1
2844,31,4299,2192,p2
2845,31,233,639,p1
2846,31,870,2482,p1
2847,31,3729,2034,p1
2848,31,1730,962,p1
2849,31,4547,5849,p2
2850,31,5534,2406,p2
2851,31,4547,4584,p2
2852,31,2521,5205,p2
2853,31,2665,5849,p1
2854,31,4299,5552,p1
2855,31,3729,1118,p1
2856,31,4508,2192,p2
2857,31,3155,4088,p2
2858,31,5386,2034,p1
2859,31,5205,5849,p2
2860,31,4168,2521,p1
2861,31,2406,4584,p1
2862,31,2192,3729,p1
2863,31,4469,4919,p1
2864,31,5386,4014,p1
2865,31,4508,4088,p2
2866,31,3733,4547,p2
2867,31,2192,4216,DRAW
2868,31,2324,4698,DRAW
2869,31,126,233,p2
2870,31,1118,2008,p1
2871,31,4014,5386,p2
2872,31,3729,4584,p2
2873,31,639,976,p2
2874,31,4121,4584,DRAW
2875,31,126,2392,p1
2876,31,1256,2521,p2
2877,31,2998,1730,p1
2878,31,2914,3749,p1
2879,31,4508,4216,p2
2880,31,2406,2351,p1
2881,31,233,1858,p1
2882,31,5850,3683,p1
2883,31,5386,5307,p1
2884,31,5311,2192,p2
2885,31,5782,126,p2
2886,31,4584,976,p1
2887,31,1256,3742,p2
2888,31,5829,2008,p2
2889,31,627,1097,p2
2890,31,4547,1858,p1
2891,31,3101,2335,p1
2892,31,126,1672,p1
2893,31,3683,5386,p2
2894,31,4508,1730,p2
2895,31,2192,5307,p1
2896,31,2847,2392,p1
2897,31,3742,2008,p1
2898,31,1267,639,p2
2899,31,2914,3749,p2
2900,31,5911,1048,p1
2901,31,2192,4508,p1
2902,31,1256,175,p2
2903,31,2406,2998,p1
2904,31,5386,3541,p1
2905,31,2008,2847,p1
2906,31,747,1190,p2
2907,31,5307,1730,p2
2908,31,1858,4469,p2
2909,31,1620,191,p1
2910,31,5027,1267,p1
2911,31,2914,639,p2
2912,31,126,1672,DRAW
2913,31,1048,4508,p1
2914,31,2354,5911,p2
2915,31,1842,5386,p2
2916,31,1730,2406,p1
2917,31,2998,2847,p1
2918,31,2135,175,p2
2919,31,4962,2665,p2
2920,31,2929,2986,p1
2921,31,2914,3742,p2
2922,31,126,639,p1
2923,31,4508,5911,p2
2924,31,2406,5386,p2
2925,31,4303,1620,p2
2926,31,1345,5069,p2
2927,31,2998,5205,p2
2928,31,1267,4132,p2
2929,31,5911,4508,p1
2930,31,5067,1026,p1
2931,31,126,639,p1
2932,31,921,3487,p2
2933,31,1164,5027,DRAW
2934,31,2406,2665,p2
2935,31,5386,3218,p2
2936,31,5205,4995,p2
2937,31,5067,4508,p1
2938,31,4995,5543,p1
2939,31,2665,2406,p1
2940,31,1097,1842,DRAW
2941,31,2986,2135,p2
2942,31,126,756,p1
2943,31,644,4247,p2
2944,31,5761,1267,p1
2945,31,5608,3218,p2
2946,31,4962,5911,p2
2947,31,650,1620,DRAW
2948,31,4995,5067,p1
2949,31,5386,5205,p2
2950,31,4299,5890,p1
2951,31,921,3101,p1
2952,31,650,5742,p2
2953,31,5001,280,p1
2954,31,5124,5608,p1
2955,31,737,4508,p2
2956,31,1030,5205,p1
2957,31,3218,2506,p1
2958,31,5911,1620,p1
2959,31,4247,126,p2
2960,31,1719,5761,p2
2961,31,5067,2135,p1
2962,31,4962,2665,p2
2963,31,5205,5124,p2
2964,31,650,5608,p2
2965,31,4303,3101,p2
2966,31,5386,4995,p1
2967,31,2288,2506,p2
2968,31,4508,5890,p2
2969,31,2350,1043,p1
2970,31,126,3909,p1
2971,31,5067,747,p1
2972,31,5001,639,p2
2973,31,644,1579,p2
2974,31,2998,2744,p1
2975,31,1030,1620,p1
2976,31,627,5890,p2
2977,31,4995,3904,p1
2978,31,2665,4962,p1
2979,31,5608,5124,p1
2980,31,2380,747,p2
2981,31,1724,126,p2
2982,31,3101,4303,p1
2983,31,280,5205,p2
2984,31,3909,4508,p1
2985,31,4814,2409,p2
2986,31,639,1620,p1
2987,31,1043,2350,p1
2988,31,1276,2447,p2
2989,31,3221,2506,p1
2990,31,3909,2665,p2
2991,31,126,1667,p1
2992,31,5124,4995,p2
2993,31,3039,627,p1
2994,31,5890,1030,p2
2995,31,2409,4508,p1
2996,31,4390,747,p1
2997,31,963,90,p1
2998,31,2350,3221,p1
2999,31,126,3909,p2
3000,31,3723,2643,p1
3001,31,3904,3754,p1
3002,31,1164,2380,DRAW
3003,31,5608,1724,p1
3004,31,1043,4220,p1
3005,31,627,1030,p2
3006,31,4508,2409,p2
3007,31,639,1620,p2
3008,31,2447,2506,p2
3009,31,2954,4247,p2
3010,31,2187,1667,p2
3011,31,5405,5124,p2
3012,31,1048,2350,p1
3013,31,1030,2447,p2
3014,31,2643,387,p2
3015,31,4803,2380,p1
3016,31,3909,3221,p1
3017,31,4303,3101,DRAW
3018,31,5034,4995,p2
3019,31,2998,1048,p1
3020,31,2187,1667,p2
3021,31,4508,1043,p2
3022,31,2506,639,p2
3023,31,5339,2863,p2
3024,31,5339,5526,DRAW
3025,31,3909,3221,p1
3026,31,3221,2444,DRAW
3027,31,3878,4995,p2
3028,31,1030,5446,p1
3029,31,779,2350,p1
3030,31,3101,3667,DRAW
3031,31,5339,639,p2
3032,31,1667,4698,p1
3033,31,4168,3909,p2
3034,31,2175,3626,p2
3035,31,653,4508,DRAW
3036,31,4995,3878,p1
3037,31,5205,1667,p2
3038,31,2192,1256,p1
3039,31,779,2998,p2
3040,31,1974,2350,p1
3041,31,4168,3909,p2
3042,31,3101,4232,p1
3043,31,2444,5098,p1
3044,31,4216,2998,p2
