game,date,player 1,player 2,winner
4865,31,2409,3159,0
4866,31,1609,4091,2
4867,31,5885,1900,2
4868,31,5211,2791,2
4869,31,4781,814,2
4870,31,412,2229,2
4871,31,495,5414,2
4872,31,152,5276,2
4873,31,1039,4576,0
4874,31,2229,814,1
4875,31,2406,126,2
4876,31,2120,1138,2
4877,31,414,4697,2
4878,31,982,2609,1
4879,31,1690,4098,2
4880,31,632,424,2
4881,31,300,4100,0
4882,31,5007,3510,2
4883,31,3600,5425,2
4884,31,1404,2667,0
4885,31,5276,5414,2
4886,31,1429,1581,0
4887,31,1841,2627,1
4888,31,1065,1404,1
4889,31,5761,1428,1
4890,31,5007,3510,2
4891,31,5018,2730,2
4892,31,126,2406,0
4893,31,412,495,0
4894,31,142,493,0
4895,31,2791,5885,0
4896,31,4259,1098,0
4897,31,5557,2665,2
4898,31,3125,152,2
4899,31,414,2609,0
4900,31,3683,5761,2
4901,31,2080,639,0
4902,31,4781,1082,0
4903,31,5414,5276,0
4904,31,1404,2627,0
4905,31,3510,126,0
4906,31,3600,1138,2
4907,31,493,4259,2
4908,31,1429,1428,0
4909,31,300,632,1
4910,31,2229,1039,2
4911,31,5263,1948,2
4912,31,142,2791,2
4913,31,5425,1303,2
4914,31,1388,495,0
4915,31,5414,1126,2
4916,31,5761,3443,0
4917,31,1428,1082,0
4918,31,256,4293,0
4919,31,982,4259,2
4920,31,4161,5276,2
4921,31,5263,1948,2
4922,31,5720,4608,1
4923,31,2114,300,0
4924,31,1404,2627,0
4925,31,5414,1388,2
4926,31,5761,1428,2
4927,31,5885,3495,2
4928,31,4995,1126,0
4929,31,3635,1948,0
4930,31,3600,493,0
4931,31,1935,1801,0
4932,31,2867,1138,2
4933,31,1690,5226,2
4934,31,4995,1428,1
4935,31,1203,1004,0
4936,31,4781,2791,0
4937,31,5659,3443,0
4938,31,5276,5445,2
4939,31,5720,2276,0
4940,31,4259,2409,2
4941,31,5414,3961,0
4942,31,1203,807,2
4943,31,3635,493,0
4944,31,3600,1948,2
4945,31,1801,1690,2
4946,31,4161,495,1
4947,31,5659,5904,2
4948,31,3495,5761,0
4949,31,2263,2114,2
4950,31,2172,2627,2
4951,31,1404,3443,0
4952,31,2730,1126,2
4953,31,1968,1004,0
4954,31,1428,4995,2
4955,31,1138,5445,0
4956,31,5226,3939,0
4957,31,5708,2667,0
4958,31,2665,4576,0
4959,31,3600,3961,0
4960,31,807,5414,0
4961,31,3495,1420,0
4962,31,495,1948,2
4963,31,4259,2409,0
4964,31,2229,1968,2
4965,31,2114,2263,0
4966,31,3443,5659,2
4967,31,1948,495,1
4968,31,1399,3542,1
4969,31,2730,4781,2
4970,31,1039,1404,2
4971,31,5414,2667,2
4972,31,2733,4951,1
4973,31,1428,2791,0
4974,31,3939,5226,2
4975,31,3600,3961,0
4976,31,2409,1968,2
4977,31,2263,4995,2
4978,31,5125,1948,0
4979,31,807,3495,2
4980,31,5263,1786,2
4981,31,5414,1404,2
0,29,1112,3497,0
1,29,2276,3977,0
2,29,4337,852,0
3,29,2861,3846,0
4,29,2474,2664,2
5,29,3497,532,0
6,29,3846,2474,1
7,29,1746,1468,2
8,29,2664,1838,0
9,29,5481,2760,2
10,29,1112,4337,0
11,29,1432,3480,0
12,29,3977,784,0
13,29,3497,2474,2
14,29,2285,1010,2
15,29,291,5862,0
16,29,2664,1746,0
17,29,3766,2778,1
18,29,463,3846,0
19,29,267,1047,2
20,29,5175,2760,2
21,29,1468,4337,0
22,29,542,4685,2
23,29,5842,3977,2
24,29,86,3497,1
25,29,1010,291,2
26,29,463,3766,0
27,29,1160,2474,2
28,29,76,1047,2
29,29,3901,463,2
30,29,1468,2760,0
31,29,5956,1043,2
32,29,5435,4711,0
33,29,1879,3635,1
34,29,3497,4685,0
35,29,86,5407,0
36,29,1010,3919,0
37,29,291,5969,2
38,29,463,1468,2
39,29,4685,376,2
40,29,1943,1223,0
41,29,76,4731,0
42,29,2760,1047,2
43,29,2665,5956,0
44,29,4364,3173,0
45,29,3152,1943,2
46,29,4685,463,2
47,29,1468,376,1
48,29,291,5756,2
49,29,2341,2665,2
50,29,1842,5407,2
51,29,4095,1047,2
52,29,419,1010,2
53,29,45,63,0
54,29,5407,2950,0
55,29,1943,3176,0
56,29,376,291,2
57,29,3977,2869,2
58,29,2581,2342,0
59,29,1047,3718,0
60,29,5756,3846,0
61,29,3846,3718,1
62,29,5136,4769,1
63,29,76,3846,1
64,29,267,5767,2
65,29,63,4084,0
66,29,4727,5407,1
67,29,5756,3846,1
68,29,2730,3440,0
69,29,3977,2581,2
70,29,376,2335,0
71,29,5863,1838,0
72,29,5546,5767,0
73,29,419,1051,2
74,29,2342,1047,2
75,29,2869,3118,0
76,29,291,1851,0
77,29,3933,1841,2
78,29,3718,1054,2
79,29,3957,86,2
80,29,5767,3014,0
81,29,4084,3046,0
82,29,1024,542,2
83,29,1943,1010,0
84,29,5767,3729,2
85,29,3440,5814,0
86,29,4727,3977,0
87,29,376,3766,2
88,29,3012,2335,0
89,29,1054,291,1
90,29,5546,5752,2
91,29,2665,1047,0
92,29,267,1412,0
93,29,2869,3118,0
94,29,5577,1010,0
95,29,3718,2730,2
96,29,475,5034,2
97,29,2665,3142,0
98,29,3588,5783,0
99,29,3926,3046,1
100,29,5767,302,0
101,29,1943,3440,2
102,29,3977,4727,2
103,29,90,291,2
104,29,3977,3019,0
105,29,5546,975,1
106,29,3440,1943,0
107,29,5862,3118,0
108,29,2470,5577,2
109,29,3729,267,0
110,29,302,1428,2
111,29,2730,475,0
112,29,2665,3846,0
113,29,5407,3176,0
114,29,5314,1428,1
115,29,1223,3878,2
116,29,5674,4711,0
117,29,5612,5767,2
118,29,1428,5314,1
119,29,5311,5783,2
120,29,5407,2665,2
121,29,126,3933,0
122,29,1428,5767,0
123,29,291,598,0
124,29,2869,3019,2
125,29,3118,2994,1
126,29,126,3846,1
127,29,5577,2335,0
128,29,1943,4702,0
129,29,5407,2665,2
130,29,2418,302,1
131,29,2730,2600,1
132,29,1841,3977,0
133,29,794,5752,2
134,29,3176,1362,0
135,29,2034,5765,1
136,29,5577,3846,0
137,29,5783,2752,2
138,29,1428,3933,0
139,29,1039,3213,0
140,29,2994,2783,1
141,29,2665,126,0
142,29,2869,598,0
143,29,2534,3729,2
144,29,4702,291,2
145,29,3118,302,0
146,29,1025,2730,2
147,29,3977,3878,2
148,29,2341,4711,2
149,29,1841,5577,2
150,29,2752,1428,2
151,29,2090,1698,0
152,29,5863,152,2
153,29,291,5160,0
154,29,1025,5612,1
155,29,4571,179,0
156,29,238,5783,1
157,29,3771,3211,0
158,29,3213,1039,0
159,29,2783,2994,0
160,29,126,2665,2
161,29,302,3118,2
162,29,3878,3977,1
163,29,5577,2730,0
164,29,1428,1841,0
165,29,4371,1010,0
166,29,2344,834,2
167,29,11,5006,2
168,29,1039,5160,0
169,29,1428,2534,0
170,29,3142,5969,0
171,29,5863,3563,0
172,29,3808,5783,1
173,29,4546,3213,2
174,29,3031,807,2
175,29,2783,2340,1
176,29,1129,1362,2
177,29,4314,126,2
178,29,2665,5612,0
179,29,4711,2994,2
180,29,2293,302,0
181,29,52,3118,2
182,29,3878,2490,2
183,29,2656,291,2
184,29,4702,1429,2
185,29,3025,2730,2
186,29,1841,4029,0
187,29,5820,1396,2
188,29,1039,4168,1
189,29,1428,5969,0
190,29,2665,3977,0
191,29,5659,5783,2
192,29,3440,3031,1
193,29,3213,2783,0
194,29,126,1362,2
195,29,4166,5473,2
196,29,4371,179,2
197,29,5659,5767,1
198,29,4546,2524,2
199,29,4222,3118,1
200,29,1047,2490,0
201,29,1943,5597,1
202,29,1429,2994,0
203,29,5814,2730,2
204,29,975,3620,0
205,29,4082,3676,0
206,29,2869,5612,0
207,29,2589,1841,2
208,29,493,4029,2
209,29,2665,756,0
210,29,2382,1047,2
211,29,152,5820,2
212,29,1428,1039,1
213,29,3977,3031,1
214,29,3219,5783,2
215,29,5473,5765,1
216,29,3142,969,1
217,29,2783,179,1
218,29,2604,5659,1
219,29,1806,4222,1
220,29,2027,3049,0
221,29,1943,2730,0
222,29,4168,2994,0
223,29,2524,1429,2
224,29,2490,755,1
225,29,5612,1841,2
226,29,4029,1047,2
227,29,152,3926,0
228,29,1428,1039,0
229,29,493,2665,2
230,29,3031,4576,1
231,29,1010,969,2
232,29,3219,3057,2
233,29,179,5783,0
234,29,3808,2612,2
235,29,4597,4781,2
236,29,2169,5557,2
237,29,4222,5659,1
238,29,4101,4314,2
239,29,3017,2382,2
240,29,1362,2169,0
241,29,2819,755,2
242,29,1841,1047,2
243,29,1429,152,0
244,29,5621,5160,2
245,29,1039,1126,0
246,29,4007,3049,1
247,29,4781,1005,1
248,29,5384,1428,2
249,29,550,3057,2
250,29,4576,2665,2
251,29,5654,969,2
252,29,5131,1428,1
253,29,2664,2255,1
254,29,179,5783,0
255,29,5826,5658,0
256,29,2444,5384,0
257,29,3049,4249,1
258,29,2524,5131,1
259,29,2382,1429,2
260,29,1115,4226,1
261,29,1876,3017,0
262,29,4101,148,0
263,29,152,1047,2
264,29,2604,1841,2
265,29,5131,179,1
266,29,1005,4781,2
267,29,1262,3517,2
268,29,2665,550,0
269,29,2169,2819,2
270,29,4597,1039,2
271,29,2589,3620,0
272,29,3057,5557,2
273,29,5759,2524,2
274,29,3173,11,0
275,29,1658,2075,1
276,29,969,2027,0
277,29,5442,2515,2
278,29,5557,3057,1
279,29,3926,2255,2
280,29,2056,1428,2
281,29,3025,2343,0
282,29,1658,3679,1
283,29,2681,5384,2
284,29,4618,4769,0
285,29,2263,1965,0
286,29,2583,1362,2
287,29,4222,4249,2
288,29,3049,5783,2
289,29,5814,1667,2
290,29,3771,3933,0
291,29,5764,4946,0
292,29,4597,5442,1
293,29,148,152,2
294,29,3461,1876,1
295,29,1429,2382,0
296,29,5654,4101,2
297,29,1841,1678,0
298,29,550,2665,2
299,29,4781,2819,0
300,29,1039,1826,0
301,29,179,1043,0
302,29,5101,1005,1
303,29,5557,3926,0
304,29,3599,3057,1
305,29,969,3173,1
306,29,2783,2166,2
307,29,2589,4073,0
308,29,1005,1320,1
309,29,11,5759,2
310,29,5752,2515,0
311,29,4618,1362,0
312,29,1428,5744,0
313,29,4769,3017,0
314,29,3517,4719,0
315,29,3933,1064,2
316,29,2681,5067,2
317,29,2524,1667,0
318,29,148,2583,2
319,29,3167,3142,0
320,29,2665,550,0
321,29,5759,5752,1
322,29,5973,5128,2
323,29,3461,2249,0
324,29,1841,2346,0
325,29,2141,5160,2
326,29,4781,3679,2
327,29,1429,4687,0
328,29,5437,2075,0
329,29,1039,179,0
330,29,3057,5101,0
331,29,1262,3461,2
332,29,2166,969,1
333,29,5557,4739,0
334,29,4657,4073,0
335,29,1005,1362,2
336,29,5744,1064,2
337,29,5067,2524,0
338,29,2665,1841,0
339,29,2515,4249,0
340,29,148,5303,2
341,29,4166,3167,2
342,29,1050,1876,0
343,29,4791,4007,2
344,29,2141,3142,0
345,29,5832,2075,0
346,29,4222,179,1
347,29,3163,1320,1
348,29,1320,2633,1
349,29,5291,5101,0
350,29,2166,3461,0
351,29,5557,2664,0
352,29,1395,4073,1
353,29,3915,969,2
354,29,1320,291,1
355,29,3973,5973,1
356,29,2345,1362,2
357,29,5067,2665,2
358,29,802,4791,0
359,29,2346,965,2
360,29,2382,1064,2
361,29,5744,1005,2
362,29,1841,5337,0
363,29,1039,802,0
364,29,45,3766,0
365,29,1050,4007,0
366,29,5211,5820,2
367,29,5557,3057,0
368,29,1326,2249,0
369,29,2665,5067,0
370,29,3461,4073,2
371,29,5844,2664,2
372,29,2633,3915,1
373,29,2681,3809,1
374,29,4791,276,2
375,29,5826,1064,0
376,29,2345,2346,2
377,29,5832,3153,0
378,29,5557,1117,0
379,29,1039,5400,0
380,29,2335,1123,2
381,29,5337,1841,0
382,29,3766,148,0
383,29,5400,5131,1
384,29,3153,1652,0
385,29,5131,2681,1
386,29,5211,4815,0
387,29,3909,86,1
388,29,5067,3461,0
389,29,1050,4073,0
390,29,2702,1602,0
391,29,3809,1326,2
392,29,5131,5067,1
393,29,1010,1064,2
394,29,752,966,1
395,29,11,5832,2
396,29,5557,4245,0
397,29,1841,1039,2
398,29,4788,2490,0
399,29,5337,148,0
400,29,2764,2343,0
401,29,4019,2490,1
402,29,5400,3766,0
403,29,802,768,1
404,29,5067,2681,0
405,29,276,2075,0
406,29,4815,5211,2
407,29,2629,31,2
408,29,1530,86,2
409,29,3809,1395,1
410,29,1669,2565,2
411,29,1064,1010,0
412,29,2702,3909,0
413,29,30,4346,2
414,29,5832,5557,2
415,29,1841,1602,0
416,29,752,1039,2
417,29,148,3672,2
418,29,12,5337,2
419,29,2490,2764,1
420,29,5855,5400,2
421,29,2834,2343,0
422,29,4815,5067,2
423,29,1876,179,2
424,29,1841,5557,2
425,29,2629,3752,2
426,29,5744,566,1
427,29,1530,2874,0
428,29,4781,4295,1
429,29,2604,31,1
430,29,1395,3809,2
431,29,4595,2228,1
432,29,2565,756,2
433,29,1010,1064,0
434,29,2702,3909,2
435,29,5879,1505,2
436,29,148,1039,2
437,29,1396,1602,1
438,29,2676,1117,0
439,29,5855,2764,0
440,29,3672,1047,2
441,29,5491,1137,0
442,29,2629,5557,2
443,29,1841,5067,0
444,29,550,595,1
445,29,2298,3657,0
446,29,3142,4781,2
447,29,2874,1530,2
448,29,4944,258,2
449,29,31,2600,0
450,29,5376,2263,0
451,29,1395,756,2
452,29,281,1039,2
453,29,4295,1010,0
454,29,2406,2702,2
455,29,2565,45,2
456,29,3909,1505,0
457,29,5855,5536,0
458,29,90,3057,2
459,29,2261,1047,2
460,29,3672,86,2
461,29,2869,1396,2
462,29,3809,1123,2
463,29,3186,1137,0
464,29,5491,5879,0
465,29,4997,3837,0
466,29,2819,3546,2
467,29,5067,5557,2
468,29,2764,2629,1
469,29,2298,1841,2
470,29,3142,2874,0
471,29,1429,4781,0
472,29,258,817,1
473,29,2263,566,0
474,29,4944,2490,2
475,29,4101,291,2
476,29,756,1391,0
477,29,2746,4946,2
478,29,1064,1039,2
479,29,4295,1505,2
480,29,2349,5067,1
481,29,2406,4314,0
482,29,2565,1262,0
483,29,4326,3909,1
484,29,5855,2702,0
485,29,90,3057,0
486,29,2869,5376,2
487,29,1123,2261,0
488,29,5536,3809,0
489,29,1877,3186,2
490,29,5879,2348,0
491,29,5491,376,1
492,29,2791,30,0
493,29,2524,1396,2
494,29,1050,3672,0
495,29,4739,86,2
496,29,2671,2629,0
497,29,2298,1841,2
498,29,5421,3004,0
499,29,3142,4781,2
500,29,2874,566,2
501,29,2263,1429,0
502,29,3221,2629,1
503,29,5616,5557,1
504,29,5597,3494,2
505,29,2914,1505,1
506,29,2665,5826,1
507,29,2490,1064,0
508,29,243,3142,1
509,29,1847,1082,1
510,29,2406,1900,0
511,29,2565,288,2
512,29,1116,4946,2
513,29,5855,2702,0
514,29,3057,4727,2
515,29,2869,1467,2
516,29,1877,376,1
517,29,5879,4082,2
518,29,1164,2791,2
519,29,5776,5491,0
520,29,1396,2834,0
521,29,1050,3632,0
522,29,3809,5536,2
523,29,5557,1203,0
524,29,3186,1292,0
525,29,2131,3004,2
526,29,1841,4781,1
527,29,566,2298,0
528,29,2263,2874,0
529,29,2629,1429,2
530,29,1393,254,2
531,29,2665,5826,0
532,29,1505,1064,0
533,29,1841,3186,2
534,29,1082,2024,0
535,29,1900,2914,2
536,29,2565,2406,2
537,29,1847,5775,1
538,29,4021,3611,1
539,29,1467,2869,0
540,29,63,2791,0
541,29,376,3057,2
542,29,5879,4946,2
543,29,1877,2834,0
544,29,5491,3632,2
545,29,5776,4082,0
546,29,1841,3186,2
547,29,4649,2337,1
548,29,5557,4781,0
549,29,1039,3004,1
550,29,566,2298,0
551,29,598,5895,1
552,29,2629,4238,0
553,29,1393,5715,2
554,29,5708,1050,0
555,29,5826,2665,2
556,29,291,2270,0
557,29,3809,5370,2
558,29,578,2337,1
559,29,1082,1900,2
560,29,1505,3798,0
561,29,2406,2565,2
562,29,1847,5775,2
563,29,802,1751,1
564,29,3057,5879,0
565,29,63,4255,0
566,29,1429,2869,0
567,29,1467,376,0
568,29,1876,4956,0
569,29,1877,4297,0
570,29,505,2348,0
571,29,4222,2727,0
572,29,1841,5376,0
573,29,5491,2388,0
574,29,5776,2819,0
575,29,4946,1995,0
576,29,3186,4781,0
577,29,4349,2142,1
578,29,1824,3445,0
579,29,598,4315,0
580,29,566,1039,2
581,29,2629,1223,1
582,29,3004,2298,0
583,29,2349,1050,2
584,29,2819,5776,2
585,29,2791,5826,2
586,29,1393,3809,2
587,29,2406,2665,2
588,29,578,1505,2
589,29,1082,5775,1
590,29,3057,1467,2
591,29,190,5007,1
592,29,5879,31,1
593,29,1847,3766,0
594,29,2869,2565,2
595,29,190,578,1
596,29,4727,1429,0
597,29,2914,4222,0
598,29,5491,179,2
599,29,505,2348,0
600,29,63,1841,0
601,29,2081,243,0
602,29,1429,3632,1
603,29,5775,3057,0
604,29,2142,3186,0
605,29,1824,5822,2
606,29,598,2124,0
607,29,4781,4946,0
608,29,2864,148,0
609,29,4315,2629,2
610,29,2298,3004,2
611,29,5776,2791,0
612,29,4995,1082,0
613,29,1505,2270,0
614,29,1393,2349,2
615,29,5557,2665,2
616,29,5826,2406,2
617,29,1900,31,2
618,29,1082,1203,1
619,29,3740,5879,2
620,29,63,3175,1
621,29,3798,1467,2
622,29,190,1847,2
623,29,3766,2295,1
624,29,578,2869,0
625,29,2565,291,2
626,29,2914,4222,0
627,29,505,311,0
628,29,1988,2350,0
629,29,2727,856,2
630,29,3632,1429,0
631,29,1391,2142,2
632,29,5775,1824,0
633,29,3186,1949,0
634,29,4945,4781,2
635,29,5557,2665,2
636,29,2024,2347,1
637,29,5822,2864,2
638,29,326,2298,0
639,29,2490,2664,2
640,29,423,2270,0
641,29,1393,2406,2
642,29,5776,1995,0
643,29,966,4995,2
644,29,5993,1262,1
645,29,1429,4283,1
646,29,4159,5826,2
647,29,2546,1491,2
648,29,5826,2490,1
649,29,148,5879,2
650,29,4946,2565,0
651,29,2349,2129,2
652,29,63,1467,0
653,29,3175,3760,0
654,29,2524,1847,0
655,29,2565,2490,1
656,29,1390,578,2
657,29,3221,4222,0
658,29,2524,2490,1
659,29,975,3563,1
660,29,505,311,1
661,29,2914,5325,1
662,29,2142,5597,0
663,29,1824,2746,2
664,29,5034,243,1
665,29,3142,2524,1
666,29,4781,3632,2
667,29,179,5226,1
668,29,2674,2298,1
669,29,2864,1524,2
670,29,326,2270,0
671,29,2406,2347,0
672,29,5776,1995,0
673,29,4349,1262,2
674,29,5376,4238,2
675,29,2348,1429,2
676,29,843,1050,2
677,29,5826,5879,2
678,29,1467,63,0
679,29,148,2874,1
680,29,335,4283,0
681,29,3175,2349,0
682,29,2565,2664,2
683,29,1667,1847,2
684,29,2546,2820,0
685,29,1390,4091,1
686,29,4222,3221,0
687,29,5744,4692,0
688,29,1415,3004,2
689,29,311,1223,2
690,29,975,2297,0
691,29,1337,3632,2
692,29,5325,5597,2
693,29,3760,1824,0
694,29,2142,5477,0
695,29,5034,5557,1
696,29,5484,243,0
697,29,4674,2746,2
698,29,5226,4781,2
699,29,1203,3796,0
700,29,2298,2524,2
701,29,2347,5776,2
702,29,2270,2263,2
703,29,2351,1497,0
704,29,2869,2074,1
705,29,2406,505,0
706,29,4238,5376,2
707,29,5885,5295,2
708,29,1429,291,0
709,29,4657,1530,0
710,29,4815,2090,2
711,29,5390,2842,0
712,29,802,335,0
713,29,148,5826,2
714,29,2345,63,2
715,29,3798,843,0
716,29,3175,1467,0
717,29,2565,1847,2
718,29,2864,2546,1
719,29,5444,4692,0
720,29,4091,3004,0
721,29,1390,4222,0
722,29,3632,2366,2
723,29,4727,5226,2
724,29,5477,5597,0
725,29,2142,5557,2
726,29,5612,4674,1
727,29,2297,1393,0
728,29,2524,5379,2
729,29,5034,775,0
730,29,3088,3485,2
731,29,243,4108,1
732,29,63,3175,2
733,29,2298,2347,1
734,29,5776,2406,2
735,29,802,4815,0
736,29,2263,2869,2
737,29,505,5295,2
738,29,5775,2842,0
739,29,4781,1429,0
740,29,4815,802,1
741,29,5826,148,0
742,29,3798,843,1
743,29,4781,1429,1
744,29,1467,2350,0
745,29,4576,2864,0
746,29,1429,5826,1
747,29,5444,4692,2
748,29,4222,3004,2
749,29,3632,5226,0
750,29,4727,3939,0
751,29,5597,5557,2
752,29,1393,4674,2
753,29,5612,3221,0
754,29,2874,2348,0
755,29,63,1216,0
756,29,3175,1753,0
757,29,775,4108,1
758,29,2103,5776,2
759,29,2406,5034,0
760,29,3207,505,0
761,29,2869,2263,1
762,29,5295,802,2
763,29,5730,3175,1
764,29,1935,2347,2
765,29,4704,3088,0
766,29,148,5952,2
767,29,3208,4781,1
768,29,802,2406,2
769,29,3560,1745,0
770,29,2350,4576,1
771,29,5136,1467,2
772,29,1429,5826,0
773,29,3004,4222,1
774,29,4692,5444,1
775,29,2864,1130,2
776,29,5557,3632,1
777,29,1393,5597,2
778,29,5612,3939,0
779,29,1219,2349,2
780,29,2874,1753,1
781,29,4595,63,0
782,29,5776,4208,0
783,29,505,5034,2
784,29,291,5295,0
785,29,3175,2869,0
786,29,775,2263,2
787,29,4781,148,0
788,29,4771,2406,2
789,29,3479,3208,2
790,29,2864,513,1
791,29,243,802,0
792,29,3560,1010,0
793,29,1745,4576,2
794,29,5136,3632,0
795,29,2350,1467,2
796,29,5826,1429,2
797,29,5776,3142,0
798,29,799,4222,2
799,29,5730,3004,2
800,29,2352,5597,2
801,29,3142,1745,1
802,29,5808,569,1
803,29,5612,5557,2
804,29,5444,423,0
805,29,4187,3570,2
806,29,4595,63,2
807,29,4777,1753,0
808,29,505,5775,2
809,29,5295,4739,2
810,29,1491,3175,2
811,29,3717,4994,1
812,29,2869,1116,0
813,29,3546,5034,0
814,29,3698,2263,2
815,29,5969,843,0
816,29,4222,4945,0
817,29,4781,2406,2
818,29,243,4803,1
819,29,1043,148,0
820,29,3560,4995,2
821,29,4946,2864,0
822,29,1467,5136,0
823,29,3530,3142,2
824,29,5826,3004,2
825,29,1953,1216,2
826,29,5597,1745,1
827,29,3939,2796,0
828,29,4595,1429,2
829,29,63,5775,2
830,29,5295,505,1
831,29,3175,2252,0
832,29,3740,4208,0
833,29,1491,2869,2
834,29,4781,2263,1
835,29,4222,3221,1
836,29,2406,5034,2
837,29,4995,3560,0
838,29,5136,1467,2
839,29,1043,4803,0
840,29,4946,148,0
841,29,755,2524,0
842,29,5826,1953,0
843,29,3004,1216,0
844,29,5597,3717,2
845,29,3142,2351,2
846,29,4168,4692,0
847,29,44,3798,1
848,29,2103,1116,0
849,29,2349,2796,2
850,29,3957,2124,0
851,29,2474,63,0
852,29,3175,513,0
853,29,1277,3939,0
854,29,5776,5295,0
855,29,3929,4975,2
856,29,5444,5775,2
857,29,2874,4208,1
858,29,4781,1497,1
859,29,5885,2869,2
860,29,2406,2263,0
861,29,5034,4995,2
862,29,1039,5597,0
863,29,4222,3560,2
864,29,1491,775,1
865,29,1467,5357,2
866,29,148,5136,0
867,29,1734,4946,2
868,29,755,4803,1
869,29,513,1524,0
870,29,1043,1216,0
871,29,5826,4178,0
872,29,3142,4595,1
873,29,1116,44,2
874,29,4168,2842,0
875,29,2474,5242,1
876,29,4674,1326,1
877,29,3175,4602,0
878,29,2353,5776,2
879,29,3957,2349,0
880,29,3939,1010,2
881,29,2184,2874,0
882,29,2348,4781,2
883,29,4995,2263,0
884,29,2406,5295,0
885,29,5775,3560,0
886,29,139,5034,2
887,29,775,1467,2
888,29,4222,1039,2
889,29,5357,2764,0
890,29,4946,5136,2
891,29,1060,5211,2
892,29,2350,755,0
893,29,1491,2343,0
894,29,4803,568,1
895,29,291,1043,2
896,29,200,513,0
897,29,2239,4595,0
898,29,148,1116,1
899,29,4576,5826,1
900,29,2842,4168,2
901,29,5444,44,2
902,29,2081,1229,1
903,29,4602,2474,2
904,29,982,3740,2
905,29,1538,4975,1
906,29,5242,3175,2
907,29,4638,5776,2
908,29,4674,4084,0
909,29,4704,1745,2
910,29,127,2349,0
911,29,3698,2354,1
912,29,1922,3957,2
913,29,1734,4840,0
914,29,4781,1010,0
915,29,4187,4995,2
916,29,4326,2869,1
917,29,90,1467,2
918,29,2406,2263,0
919,29,5295,3095,0
920,29,5034,3560,0
921,29,4222,5835,2
922,29,4946,1039,1
923,29,3240,2348,0
924,29,5357,5775,2
925,29,5136,2644,2
926,29,755,2350,1
927,29,3677,2743,0
928,29,291,1043,1
929,29,513,2353,0
930,29,200,4657,0
931,29,4803,3798,0
932,29,2375,5658,2
933,29,5826,4576,0
934,29,148,2864,1
935,29,1491,1362,0
936,29,4091,2081,0
937,29,812,4168,2
938,29,44,3499,2
939,29,1538,2842,0
940,29,3740,3175,2
941,29,2331,4975,2
942,29,5776,3672,0
943,29,2820,4704,2
944,29,3717,3205,0
945,29,4781,3957,1
946,29,4995,1798,0
947,29,2406,5295,0
948,29,3698,1467,2
949,29,513,4657,1
950,29,2989,5835,2
951,29,5034,1039,2
952,29,4222,2869,1
953,29,4946,5775,2
954,29,5136,799,1
955,29,1892,2350,2
956,29,1359,755,0
957,29,148,1869,2
958,29,1877,291,2
959,29,3677,3637,0
960,29,5708,4168,0
961,29,2331,4975,2
962,29,4091,3798,1
963,29,5498,1896,0
964,29,1491,1362,2
965,29,44,2314,0
966,29,581,1277,1
967,29,3499,3175,0
968,29,1256,3132,0
969,29,2820,2842,0
970,29,3672,326,0
971,29,2184,4781,2
972,29,4995,2351,0
973,29,4727,2406,2
974,29,3698,200,2
975,29,4657,575,0
976,29,1039,5034,1
977,29,1467,90,0
978,29,2989,2869,2
979,29,3957,4222,0
980,29,513,4946,0
981,29,5226,5775,0
982,29,5136,1524,0
983,29,4995,2351,0
984,29,1187,4602,0
985,29,1877,755,0
986,29,790,4576,1
987,29,2350,2353,0
988,29,1937,3115,2
989,29,1916,148,0
990,29,5708,4168,0
991,29,1798,4084,1
992,29,1010,1359,2
993,29,4610,1442,2
994,29,3205,4948,2
995,29,5451,2627,2
996,29,44,1277,1
997,29,4975,2314,0
998,29,122,3798,0
999,29,3560,4091,2
1000,29,1256,5730,2
1001,29,1491,4781,0
1002,29,4727,5444,0
1003,29,3698,2406,2
1004,29,4844,4657,2
1005,29,1467,200,1
1006,29,2665,1039,0
1007,29,2358,5034,0
1008,29,2124,5969,0
1009,29,4222,3957,2
1010,29,2359,513,2
1011,29,2869,5737,1
1012,29,755,1187,0
1013,29,1877,5136,0
1014,29,2353,2357,2
1015,29,2684,1916,2
1016,29,947,1798,2
1017,29,4168,5557,2
1018,29,4995,4602,0
1019,29,2627,1442,2
1020,29,1359,1362,1
1021,29,2684,2353,1
1022,29,1507,2314,0
1023,29,4610,4995,1
1024,29,44,2361,2
1025,29,251,4975,2
1026,29,2665,1039,0
1027,29,2142,4727,1
1028,29,1256,4781,2
1029,29,1847,2406,1
1030,29,254,5060,2
1031,29,4628,3458,1
1032,29,200,1467,0
1033,29,3005,2226,1
1034,29,3698,90,1
1035,29,2358,5034,2
1036,29,4591,513,0
1037,29,2869,4222,2
1038,29,3053,4368,0
1039,29,2357,1187,2
1040,29,3159,2474,1
1041,29,632,3499,2
1042,29,5325,1745,2
1043,29,5136,2867,1
1044,29,4149,4167,1
1045,29,3987,5775,2
1046,29,1877,1916,0
1047,29,4572,755,2
1048,29,1798,4168,2
1049,29,2989,5724,2
1050,29,2024,982,0
1051,29,2359,3115,2
1052,29,4844,5392,0
1053,29,1362,1010,1
1054,29,5451,2627,2
1055,29,291,4788,0
1056,29,200,3620,0
1057,29,4781,2665,2
1058,29,4995,1039,2
1059,29,4610,44,0
1060,29,1507,2314,0
